Key,Source,Context,Changes,English,Russian,Spanish
perkVeteranWastelandRank1LongDesc,progression,Skills,,"You know how to survive in the wasteland. While there, your damage is increased by [DECEA3]5%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]4%[-], if from 4 to 10 - [DECEA3]8%[-], if more than 10 - [DECEA3]12%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterVeteranWasteland0:0)} bosses or minibosses.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы умеете выживать в пустоши. При нахождении там ваш урон увеличен на [DECEA3]5%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]4%[-], если от 4 до 10 - [DECEA3]8%[-], если больше 10 - [DECEA3]12%[-].\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterVeteranWasteland0:0)} боссов или мини боссов.\nКогда вы убьёте нужное количество, уровень черты характера повысится на 1 уровень.[-]","Sabes cómo sobrevivir en el páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]5%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]4%[-]; si hay de 4 a 10, un [DECEA3]8%[-]; si hay más de 10, un [DECEA3]12%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterVeteranWasteland0:0)} jefes o mini-jefes.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkVeteranWastelandRank2LongDesc,progression,Skills,,"You are a wasteland survival expert. While there, your damage is increased by [DECEA3]15%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]8%[-], if from 4 to 10 - [DECEA3]16%[-], if more than 10 - [DECEA3]24%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterVeteranWasteland1:0)} bosses or minibosses.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы специалист по выживанию в пустоши. При нахождении там ваш урон увеличен на [DECEA3]15%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]8%[-], если от 4 до 10 - [DECEA3]16%[-], если больше 10 - [DECEA3]24%[-].\n\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterVeteranWasteland1:0)} боссов или мини боссов.\nКогда вы убьёте нужное количество, уровень черты характера повысится на 1 уровень.[-]","Eres un experto en supervivencia en el páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]15%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]8%[-]; si hay de 4 a 10, un [DECEA3]16%[-]; si hay más de 10, un [DECEA3]24%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterVeteranWasteland1:0)} jefes o mini-jefes.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkVeteranWastelandRank3LongDesc,progression,Skills,,"You are a Wasteland Veteran. While there, your damage is increased by [DECEA3]30%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]12%[-], if from 4 to 10 - [DECEA3]24%[-], if more than 10 - [DECEA3]36%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterVeteranWasteland2:0)} bosses or minibosses.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы Ветеран пустоши. При нахождении там ваш урон увеличен на [DECEA3]30%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]12%[-], если от 4 до 10 - [DECEA3]24%[-], если больше 10 - [DECEA3]36%[-].\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterVeteranWasteland2:0)} боссов или мини боссов.\nКогда вы убьёте нужное количество, уровень черты характера повысится на 1 уровень.[-]","Eres un Veterano del Páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]30%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]12%[-]; si hay de 4 a 10, un [DECEA3]24%[-]; si hay más de 10, un [DECEA3]36%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterVeteranWasteland2:0)} jefes o mini-jefes.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"

perkSchumacherName,progression,perk,,Schumacher,Шумахер,Schumacher
perkSchumacherDesc,progression,perk,,"A real racer knows how to get maximum acceleration from a bucket of bolts.","Настоящий гонщик знает, как максимально разогнать и ведро с болтами.","Un verdadero corredor sabe cómo obtener la máxima aceleración de un cubo de pernos."
perkSchumacherRank1LongDesc,progression,Skills,,"You are a skilled driver. The speed of all vehicles is increased by [DECEA3]15%[-].\n\nTo evolve, you need to drive [DECEA3]4 hours.[-] There are [DECEA3]{cvar(.TimerSchumacher0:0)} seconds left.[-]\n[DECEA3]The timer decreases every second you drive any vehicle.\nWhen the timer runs out, the trait level will increase by 1 level.[-]","Вы умело водите транспорт. На [DECEA3]15%[-] увеличена скорость любого транспорта.\n\n\nДля развития требуется провести за рулем [DECEA3]4 часа.[-] Осталось [DECEA3]{cvar(.TimerSchumacher0:0)} секунд.[-]\n[DECEA3]Таймер снижается каждую секунду, когда вы находитесь за рулем любого транспорта.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Eres un conductor hábil. La velocidad de todos los vehículos aumenta en un [DECEA3]15%[-].\n\nPara evolucionar, necesitas conducir [DECEA3]4 horas.[-] Quedan [DECEA3]{cvar(.TimerSchumacher0:0)} segundos.[-]\n[DECEA3]El temporizador disminuye cada segundo que conduces cualquier vehículo.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1 nivel.[-]"
perkSchumacherRank2LongDesc,progression,Skills,,"You are a professional driver. The speed of all vehicles is increased by [DECEA3]25%[-].\n\nTo evolve, you need to drive [DECEA3]8 hours.[-] There are [DECEA3]{cvar(.TimerSchumacher1:0)} seconds left.[-]\n[DECEA3]The timer decreases every second you drive any vehicle.\nWhen the timer runs out, the trait level will increase by 1 level.[-]","Вы профессионально водите транспорт. На [DECEA3]25%[-] увеличена скорость любого транспорта.\n\nДля развития требуется провести за рулем [DECEA3]8 часов.[-] Осталось [DECEA3]{cvar(.TimerSchumacher1:0)} секунд.[-]\n[DECEA3]Таймер снижается каждую секунду, когда вы находитесь за рулем любого транспорта.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Eres un conductor profesional. La velocidad de todos los vehículos aumenta en un [DECEA3]25%[-].\n\nPara evolucionar, necesitas conducir [DECEA3]8 horas.[-] Quedan [DECEA3]{cvar(.TimerSchumacher1:0)} segundos.[-]\n[DECEA3]El temporizador disminuye cada segundo que conduces cualquier vehículo.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1 nivel.[-]"
perkSchumacherRank3LongDesc,progression,Skills,,"You are a real Schumacher. The speed of all vehicles is increased by [DECEA3]40%[-].\n\nTo evolve, you need to drive [DECEA3]12 hours.[-] There are [DECEA3]{cvar(.TimerSchumacher2:0)} seconds left.[-]\n[DECEA3]The timer decreases every second you drive any vehicle.\nWhen the timer runs out, the trait level will increase by 1 level.[-]","Вы настоящий Шумахер. На [DECEA3]40%[-] увеличена скорость любого транспорта.\n\n\nДля развития требуется провести за рулем [DECEA3]12 часов.[-] Осталось [DECEA3]{cvar(.TimerSchumacher2:0)} секунд.[-]\n[DECEA3]Таймер снижается каждую секунду, когда вы находитесь за рулем любого транспорта.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Eres un verdadero Schumacher. La velocidad de todos los vehículos aumenta en un [DECEA3]40%[-].\n\nPara evolucionar, necesitas conducir [DECEA3]12 horas.[-] Quedan [DECEA3]{cvar(.TimerSchumacher2:0)} segundos.[-]\n[DECEA3]El temporizador disminuye cada segundo que conduces cualquier vehículo.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1 nivel.[-]"

perkTeamPlayerName,progression,perk,,Team Player,Командный игрок,Jugador de equipo
perkTeamPlayerDesc,progression,perk,,"Everyone knows that the key to survival is teamwork. But they can't do that!\n\nDoes not develop if you are a Sociophobe. [DECEA3]Block - {cvar(.blockTeamPlayer:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Любой знает, что залог выживания - это работа в команде. Но не все это могут!\n\nНе развивается, если вы Социофоб. [DECEA3]Блок - {cvar(.blockTeamPlayer:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Todo el mundo sabe que la clave para la supervivencia es el trabajo en equipo. ¡Pero no todos pueden hacerlo!\n\nNo se desarrolla si eres un Sociófobo. [DECEA3]Bloqueo - {cvar(.blockTeamPlayer:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkTeamPlayerRank1LongDesc,progression,Skills,,"You love group activities. [DECEA3]5%[-] increased loot quality and experience gain for all party members. But not for you.\n\nTo evolve, you need to spend [DECEA3]8 hours[-] in a party. There are [DECEA3]{cvar(.TimerTeamPlayer0:0)} seconds left.[-]\n[DECEA3]The timer decreases every second you are in a party.\nWhen the timer runs out, the trait level will increase by 1 level.[-]","Вы любите совместные мероприятия. На [DECEA3]5%[-] увеличено качество лута и получаемый опыт у всех участников группы. Но не у вас.\n\nДля развития требуется провести в группе [DECEA3]8 часов.[-] Осталось [DECEA3]{cvar(.TimerTeamPlayer0:0)} секунд.[-]\n[DECEA3]Таймер снижается каждую секунду, когда вы находитесь в группе.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Te encantan las actividades en grupo. [DECEA3]5%[-] de aumento en la calidad del botín y la experiencia ganada para todos los miembros del grupo. Pero no para ti.\n\nPara evolucionar, necesitas pasar 8 horas en un grupo.[-] [DECEA3]{cvar(.TimerTeamPlayer0:0)} segundos restantes.[-]\n[DECEA3]El temporizador disminuye cada segundo que estás en un grupo.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1 nivel.[-]"
